Client_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
14992,230000,Female,University,Single,32,1,-1,-1,0,-1,-1,328,1593,2015,1077,1479,3104,1621,2015,10,1479,3104,1152,Non-Defaulter
2051,30000,Male,University,Married,47,1,2,0,0,2,2,15148,14620,15322,16469,16063,17295,0,1253,1400,0,1500,0,Non-Defaulter
4135,500000,Female,University,Married,27,0,0,0,0,0,0,174725,178556,182274,185523,183530,187150,6630,6831,6500,6500,6500,5900,Non-Defaulter
15039,50000,Male,University,Single,33,0,0,0,0,0,0,8406,8418,8347,12321,6294,3333,3000,3000,7508,1000,1000,1500,Non-Defaulter
12594,60000,Female,High School,Single,47,-1,-1,-1,-1,-1,-1,696,696,696,696,696,696,696,696,696,696,696,380,Defaulter
24049,130000,Male,University,Single,27,-1,-1,-1,-1,-1,-1,6136,9258,3397,2435,1570,1467,9272,3397,2435,1570,1467,550,Non-Defaulter
16429,50000,Female,High School,Married,47,0,-1,-1,-1,-1,0,1091,390,1554,390,780,390,390,1554,390,780,0,390,Non-Defaulter
3805,30000,Male,University,Single,25,0,0,0,0,-1,-1,29745,16309,5235,3122,11446,1914,2500,1517,2000,11446,1914,6699,Defaulter
12455,210000,Male,Graduate school,Single,41,0,-1,-1,-2,-2,-2,62261,6615,0,0,0,0,6615,0,0,0,0,0,Non-Defaulter
29299,50000,Male,University,Single,25,0,0,0,0,0,2,29425,30932,32128,33588,38106,37364,2000,2000,2000,5100,0,4000,Non-Defaulter
7785,20000,Male,University,Single,46,-1,-1,-1,0,0,-2,780,0,1170,780,0,0,0,1170,0,0,0,0,Defaulter
5938,200000,Female,University,Married,36,-1,-1,-1,-1,-1,-1,1070,4078,1099,1099,1099,1099,4107,1099,1099,1099,1099,1099,Non-Defaulter
16329,120000,Female,High School,Married,37,0,0,0,2,0,0,19821,20836,23562,22890,23189,23521,1651,3377,0,976,855,1011,Non-Defaulter
16324,420000,Female,Graduate school,Married,47,1,-1,-1,0,0,0,0,14165,53697,50081,44875,42691,14165,55732,1563,1594,1454,1535,Non-Defaulter
23690,30000,Female,High School,Married,51,0,0,2,2,2,0,22373,25363,23582,21422,18302,16527,3400,1400,1000,700,1000,488,Non-Defaulter
7709,380000,Female,University,Married,50,0,0,0,0,2,2,294100,313346,299786,307801,288820,266266,30125,11600,20009,11000,0,40000,Non-Defaulter
29046,290000,Female,University,Married,50,0,0,0,0,0,0,272799,261286,246740,224260,233251,226100,10109,10126,7095,30227,40213,40211,Non-Defaulter
26502,180000,Female,High School,Married,61,0,0,0,0,0,0,20554,21560,22587,23599,24069,24573,1353,1380,1392,862,892,1000,Defaulter
2438,30000,Male,University,Single,24,2,0,0,0,2,2,25851,26912,27535,29175,28625,30383,1779,1402,2042,0,2192,0,Defaulter
12914,120000,Female,University,Married,29,1,2,0,0,0,0,126412,120812,121895,121208,121678,122067,0,4600,4512,4600,4600,5200,Defaulter
2259,140000,Female,University,Single,33,0,0,0,0,0,0,56426,41717,42823,25224,26855,23783,2000,2000,900,2000,10000,5000,Non-Defaulter
17726,320000,Female,University,Married,53,0,0,0,0,0,0,319711,33589,34608,38544,44486,52319,3000,3000,6000,8000,10000,1900,Non-Defaulter
4362,180000,Male,Graduate school,Single,35,-1,-1,-1,-1,-1,-1,326,326,10726,24104,326,326,326,10726,24104,326,326,326,Non-Defaulter
16075,120000,Female,University,Married,38,0,0,0,0,0,2,50721,25967,25949,25619,4456,2714,1667,1967,1650,500,0,1500,Non-Defaulter
17811,50000,Male,University,Single,24,1,2,2,2,2,2,25932,24924,22599,24613,23922,25481,1800,0,2700,0,2100,0,Non-Defaulter
21926,50000,Female,University,Single,25,0,0,0,0,0,0,47858,40506,40110,41070,40731,40440,1949,1685,2777,1423,1462,1463,Non-Defaulter
5747,120000,Male,High School,Married,38,2,2,2,2,2,2,77468,78642,79757,80853,82715,84805,3000,3000,3000,3300,3600,2700,Defaulter
9499,20000,Female,Graduate school,Single,44,0,0,0,0,0,0,19018,18581,19864,20181,20210,20043,1327,2000,1000,710,1043,1000,Non-Defaulter
21446,290000,Female,University,Single,26,0,0,0,0,0,0,291861,254619,226755,155527,125986,107792,9596,7700,4402,3300,3100,4000,Non-Defaulter
26943,10000,Male,University,Single,28,1,2,2,2,2,2,3717,3659,5640,5401,6811,6567,150,2200,0,1500,0,6000,Defaulter
8711,260000,Female,High School,Single,33,1,-1,-1,-1,0,0,0,926,650,3562,3044,3044,926,650,3562,0,0,0,Non-Defaulter
6563,270000,Female,University,Single,29,0,0,0,0,0,0,150185,141926,135741,126197,118340,110557,4988,7000,5000,5000,5000,5000,Non-Defaulter
4401,50000,Male,High School,Single,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Non-Defaulter
25099,480000,Male,Graduate school,Married,66,-1,-1,-1,-1,-1,-1,3820,4665,5367,21222,9083,84804,4665,5473,21284,9088,84804,6285,Non-Defaulter
4139,50000,Female,Graduate school,Single,26,0,0,0,0,0,0,48150,47684,47528,48525,45790,46764,1797,2113,2500,1742,1817,2000,Non-Defaulter
16945,330000,Male,University,Married,52,0,0,0,0,0,0,120212,119507,118891,107722,96842,85015,5000,5000,5000,5000,3500,5000,Non-Defaulter
4577,90000,Female,Graduate school,Single,29,1,-1,-1,-2,-2,-2,0,194,0,0,0,0,194,0,0,0,0,217,Non-Defaulter
18064,150000,Male,Graduate school,Married,34,1,-1,-1,-1,-1,-1,0,347,-13,4085,4006,826,347,0,4098,4006,826,3146,Non-Defaulter
19090,260000,Female,Graduate school,Single,31,0,0,0,0,0,0,229398,202429,206210,208752,209083,208463,8720,9000,8910,7570,7751,8200,Non-Defaulter
5630,200000,Female,Graduate school,Married,40,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,Non-Defaulter
26007,300000,Female,University,Single,30,0,0,0,-2,-2,-1,133115,41300,0,0,0,2538,2300,0,0,0,2538,47473,Defaulter
21285,50000,Male,High School,Married,51,0,0,0,0,2,2,38302,39299,40703,44350,43517,46821,1634,2038,4685,0,3982,0,Non-Defaulter
19611,240000,Female,University,Married,47,0,0,0,0,0,0,121386,123877,127344,125050,126479,130266,6000,7000,6500,5000,6000,6000,Non-Defaulter
16787,90000,Male,University,Single,29,0,0,0,-2,-2,-2,70559,51550,0,0,0,0,3000,0,0,0,0,0,Non-Defaulter
10005,200000,Female,High School,Single,45,1,-2,-2,-2,-1,0,666,1928,-15,1753,4717,1230,1937,0,1768,6137,0,27,Non-Defaulter
16956,190000,Male,High School,Married,50,0,0,0,0,2,0,102648,106410,108770,115325,112063,114484,5400,5491,9800,0,4300,8700,Non-Defaulter
22702,340000,Female,High School,Married,47,0,0,0,2,0,0,169842,158469,154170,135951,123353,110723,7000,14000,0,4000,4000,5000,Non-Defaulter
10458,260000,Female,University,Married,38,-1,-1,-1,-1,0,0,892,2955,10319,4078,749,1040,2955,10319,4078,0,1040,1724,Non-Defaulter
12120,20000,Female,Graduate school,Single,22,1,2,2,0,0,2,11087,11712,11164,11395,11927,9186,1100,0,289,594,0,50,Non-Defaulter
19798,220000,Female,Graduate school,Married,47,-1,-1,-1,-1,-1,-1,3148,4206,30770,949,3359,619,4206,30775,949,3359,619,6641,Non-Defaulter
21754,80000,Female,University,Single,24,0,0,0,0,0,0,75125,77353,78321,73731,39643,39457,3503,5001,2092,1218,1445,878,Non-Defaulter
10117,110000,Female,High School,Married,48,1,2,0,0,0,2,35341,24107,34090,24843,18105,16952,0,11412,739,1560,0,691,Defaulter
1227,240000,Female,High School,Married,41,-1,-1,-2,-1,-1,-1,5325,-5,-5,1074,1972,1876,5,0,1079,1977,1885,1211,Non-Defaulter
1147,70000,Female,Graduate school,Single,31,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,Defaulter
17465,200000,Female,Graduate school,Married,37,0,0,0,0,2,2,37958,40487,41590,43967,44722,46032,3023,1600,2900,1600,2000,0,Non-Defaulter
24857,210000,Male,University,Single,47,-2,-2,-2,-2,-2,-2,-163,-163,-163,-65167,-168,2999,0,0,5530,84332,21500,30000,Defaulter
6561,120000,Female,University,Other,43,0,0,0,0,0,0,46889,47496,48307,49272,49016,43127,1856,1667,1632,1664,1880,1059,Non-Defaulter
13400,80000,Female,High School,Single,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Defaulter
23243,150000,Female,University,Married,40,0,-1,-1,-1,0,0,6369,5215,4090,51893,52033,51188,5215,4090,51893,2000,3000,2202,Non-Defaulter
22016,70000,Female,Graduate school,Single,25,0,0,0,0,2,2,35871,37174,37904,40651,39697,42253,1902,1632,3379,0,3200,0,Non-Defaulter
28129,500000,Female,Graduate school,Single,35,-1,-1,-1,-1,0,0,33214,18521,22802,22518,25733,19715,18694,22948,22571,14067,7598,4042,Non-Defaulter
21473,500000,Female,University,Single,34,0,0,0,0,0,0,367463,287148,262173,90450,9685,-39046,10584,30232,3018,1335,30000,10000,Non-Defaulter
24103,50000,Male,University,Married,29,1,2,0,0,0,2,23451,22781,24108,25203,26681,26117,0,2000,1800,2200,0,2250,Defaulter
16129,200000,Female,University,Single,32,0,0,0,0,-1,0,24429,13060,13683,-3942,123250,125926,1500,1000,0,128000,4600,5000,Defaulter
4610,150000,Female,Graduate school,Single,23,0,0,0,0,0,0,151669,152794,147323,112904,77642,78542,5900,5598,4440,2800,3000,3000,Non-Defaulter
2466,100000,Female,High School,Married,29,4,3,2,0,0,-1,175441,153992,132132,114431,116766,95961,0,0,0,2335,102075,0,Defaulter
29712,30000,Male,University,Single,38,0,0,2,2,2,2,29770,27400,28935,28934,30313,30330,6000,2273,780,2635,1033,611,Non-Defaulter
19534,40000,Female,University,Single,43,1,3,2,2,3,2,9268,8974,8885,10583,10269,9960,0,200,2000,0,0,1200,Non-Defaulter
10779,120000,Male,University,Married,26,0,0,0,0,0,0,47733,49609,47753,48950,50149,51159,3000,2000,2000,2000,2000,2000,Non-Defaulter
6241,240000,Female,Graduate school,Married,37,2,0,0,0,-2,-2,118402,119764,72050,0,0,0,5598,4000,0,0,0,0,Defaulter
4045,180000,Female,University,Married,30,0,0,0,0,0,0,27225,28245,26743,28943,30943,0,1765,1000,2200,2000,0,0,Non-Defaulter
12680,150000,Female,Graduate school,Married,35,0,0,0,0,0,0,38484,43489,48194,32264,25579,0,8000,5175,3000,10000,0,0,Non-Defaulter
8420,110000,Male,University,Married,46,0,0,0,0,2,0,44953,47315,46997,50740,49115,49529,3087,1769,4512,0,1930,1601,Defaulter
5729,380000,Male,High School,Single,33,-1,-1,-1,-1,-1,-1,2989,3731,3003,69127,33815,115854,3742,3012,69294,33827,115860,64486,Non-Defaulter
25588,230000,Female,Graduate school,Married,34,2,2,2,2,2,2,186163,190784,195724,198707,201634,205949,9000,9300,7500,7500,7500,7500,Defaulter
28177,50000,Female,University,Married,31,2,0,0,0,0,0,44105,33089,22829,13216,16100,16696,2000,2506,3000,3000,1070,5203,Non-Defaulter
1356,70000,Female,High School,Married,38,0,0,0,0,0,0,24758,25581,16105,17571,18330,16268,1273,1534,2000,1000,1000,1000,Non-Defaulter
22053,50000,Female,University,Single,29,1,2,2,2,0,0,22021,22334,21047,19925,20638,18803,1000,2000,1000,1000,1000,1000,Non-Defaulter
16714,220000,Male,Graduate school,Single,39,3,2,0,0,0,2,184140,187089,189680,193561,205161,205477,7500,7100,7203,15000,3500,4500,Defaulter
5850,280000,Female,High School,Married,61,0,0,0,0,0,0,162734,146990,149201,152377,155764,148302,7000,6000,5500,5800,5200,6000,Non-Defaulter
10782,50000,Female,High School,Single,40,0,0,0,0,0,0,29311,30862,26614,15571,14971,15546,10000,5000,1500,800,2000,2000,Non-Defaulter
4616,30000,Male,High School,Single,23,2,0,0,0,0,0,29144,30419,30097,25887,25707,0,2033,1420,0,92,0,0,Defaulter
6450,50000,Female,High School,Single,22,0,0,0,0,0,0,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171,Defaulter
25219,50000,Female,Graduate school,Single,23,0,0,0,0,0,0,40111,41380,25865,26568,27249,27665,2252,1737,1440,1121,1004,1013,Non-Defaulter
8564,20000,Male,High School,Married,52,1,2,2,-2,-2,-2,10474,10000,0,0,0,0,0,0,0,0,0,0,Defaulter
27266,180000,Male,University,Married,49,-2,-2,-2,-2,-2,-2,0,0,0,0,45,0,0,0,0,45,0,2380,Non-Defaulter
18222,20000,Male,University,Married,49,2,2,2,2,0,0,13380,13264,19195,18497,18160,19067,400,6180,0,454,1000,400,Defaulter
10447,10000,Female,University,Single,24,-1,-1,-1,-1,-1,2,5666,576,1709,1470,2010,780,576,1709,1470,2010,0,1080,Defaulter
19950,170000,Female,University,Single,33,1,-2,-2,-2,-2,-2,-189,-189,-189,-189,-189,-189,0,0,0,0,0,0,Non-Defaulter
19224,330000,Female,Graduate school,Single,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Defaulter
11293,140000,Female,University,Married,37,1,-1,-1,0,0,-2,0,177,1460,1460,0,0,177,1460,0,0,0,0,Defaulter
26878,440000,Male,University,Married,34,0,0,0,0,0,0,267475,237324,186359,119829,87068,23533,10506,8833,5456,2519,875,1018,Non-Defaulter
12901,150000,Female,High School,Married,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Defaulter
15092,360000,Male,Graduate school,Married,32,0,0,0,0,0,0,120533,124530,128518,134368,135626,134864,6000,6000,8000,4918,5000,3300,Non-Defaulter
7830,140000,Male,University,Married,29,1,2,2,2,2,2,73302,74539,75724,73909,78305,76888,3000,3000,0,5763,0,6100,Defaulter
20684,180000,Male,Graduate school,Married,48,0,0,0,0,0,0,64788,66092,65236,65912,66523,67020,3000,2370,3000,3000,2588,2500,Non-Defaulter
29995,80000,Male,University,Single,34,2,2,2,2,2,2,72557,77708,79384,77519,82607,81158,7000,3500,0,7000,0,4000,Defaulter
27660,60000,Female,Graduate school,Single,27,2,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,Defaulter
16165,50000,Female,High School,Single,47,0,0,0,0,0,0,11961,14259,16028,17760,19462,22141,2500,2000,2000,2000,3000,3000,Non-Defaulter
18125,350000,Male,University,Married,37,0,0,0,0,0,0,219376,221056,224591,255247,259512,283724,7669,7957,35300,9247,29459,20000,Non-Defaulter
18595,150000,Female,University,Single,26,0,0,0,0,0,0,11474,15023,17467,19789,20173,21696,5001,3000,2616,1000,2000,1000,Non-Defaulter
4459,140000,Female,University,Married,32,0,0,0,0,0,0,129653,116582,112170,102931,100179,102417,5820,4920,3600,3700,3900,3602,Non-Defaulter
1435,30000,Male,University,Single,44,-1,0,-1,0,-1,-1,21043,21183,1754,666,1339,1748,1196,1757,2,1443,1949,0,Non-Defaulter
15716,270000,Male,Graduate school,Married,39,-2,-2,-2,-2,-1,-1,10648,0,15332,9094,225604,7443,0,3119,9124,225616,7443,69550,Non-Defaulter
13374,50000,Female,Graduate school,Single,28,0,0,0,0,0,2,48726,48261,39336,10142,10174,9904,2406,2000,462,736,0,147,Non-Defaulter
14041,500000,Female,University,Single,38,-1,-1,-1,-1,-1,-1,18410,-10,1429,-601,120195,976,0,1439,0,120796,981,4829,Non-Defaulter
28335,260000,Female,Graduate school,Single,33,-1,-1,-1,-1,-1,6,465,460,0,3600,2250,1650,460,0,3600,2250,0,0,Non-Defaulter
19686,50000,Female,Graduate school,Married,38,0,0,0,2,0,0,10379,11200,14568,14008,14827,19297,1000,3560,0,1000,4656,712,Defaulter
4978,320000,Male,Graduate school,Married,44,-1,-1,-1,-1,-1,-1,7500,8500,7500,7500,7500,7500,8500,7500,7500,7500,7500,7500,Non-Defaulter
11987,250000,Male,University,Married,39,0,0,0,0,0,0,20461,22813,24063,24886,26446,20301,3000,2000,1500,2000,2000,3000,Non-Defaulter
2324,90000,Male,University,Single,30,0,0,0,-2,-2,-2,46927,40000,0,0,0,0,4000,0,0,0,0,85000,Non-Defaulter
19673,20000,Female,University,Married,34,0,0,0,0,0,-1,5185,6547,8879,10926,17536,2090,2000,3000,3000,7000,2090,0,Non-Defaulter
413,230000,Female,Graduate school,Married,32,1,-2,-1,-1,-1,-1,0,0,2809,4595,792,3404,0,2809,4606,792,3404,0,Non-Defaulter
26552,80000,Female,University,Other,59,0,0,0,0,0,0,80893,79175,78713,80684,50400,50058,2799,3300,3600,1568,1625,1649,Defaulter
17048,70000,Female,University,Married,25,0,0,0,0,0,0,67574,69876,56925,28421,8706,29275,3839,2000,3000,1100,28000,1180,Non-Defaulter
5917,150000,Female,University,Married,44,0,0,0,0,0,0,17723,19440,14945,12966,14882,8105,2019,2020,2000,2000,2000,1000,Non-Defaulter
11306,50000,Male,University,Married,31,0,0,0,0,0,0,51319,52214,50260,32502,27697,25940,5000,2300,1100,1000,1000,1500,Defaulter
19289,100000,Female,University,Married,36,0,0,0,0,0,0,97026,96109,97647,91998,69915,72044,5000,5000,3500,3000,3000,5049,Non-Defaulter
25329,200000,Female,High School,Single,29,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,Non-Defaulter
24406,20000,Male,High School,Single,49,1,2,2,-1,0,0,19481,18756,-3744,17105,17250,0,0,0,21200,345,0,0,Defaulter
6845,120000,Female,Graduate school,Single,29,0,0,0,0,0,0,110488,107488,97021,86283,87345,81666,4000,5000,3000,3300,3010,3000,Non-Defaulter
27232,380000,Male,Unknown,Married,48,-1,-1,-1,-1,0,-1,17670,10179,11824,23991,13944,20962,10233,13826,24071,4065,21061,28484,Non-Defaulter
5383,40000,Female,University,Married,38,0,0,0,0,0,0,38491,36881,37968,36155,36933,37666,3000,2000,1500,1500,1500,2000,Non-Defaulter
27870,70000,Female,Graduate school,Single,26,0,0,0,0,0,0,69754,71377,71225,64644,68427,69893,2791,2939,2364,4876,2557,3599,Non-Defaulter
20463,50000,Male,Graduate school,Single,24,0,0,0,0,0,0,12570,11659,8312,11451,9312,7239,6000,6000,8000,186,0,0,Non-Defaulter
29069,310000,Female,University,Married,50,-1,-1,-1,0,-1,-1,316,316,6464,7016,4351,17016,316,6464,1000,4351,17016,1206,Non-Defaulter
16318,50000,Female,Unknown,Single,36,0,0,0,0,0,0,46277,42207,20361,17527,17318,17738,2058,1265,5000,700,700,800,Non-Defaulter
25387,30000,Female,Graduate school,Single,28,0,-1,-1,-1,-2,-2,13568,3166,821,0,0,0,3166,821,0,0,0,0,Non-Defaulter
2881,210000,Male,Graduate school,Single,35,-1,-1,-1,0,-1,-1,6808,4954,8739,5420,4450,4064,4960,8747,8,4450,4064,3870,Non-Defaulter
6636,20000,Male,University,Single,24,2,2,0,0,2,0,15166,14638,15582,17809,17385,18437,0,1500,2500,0,1500,1500,Defaulter
5849,110000,Male,Graduate school,Single,30,0,0,0,0,0,0,110800,112008,96347,49506,49142,49251,4404,2826,1880,1805,2182,2000,Non-Defaulter
8637,90000,Female,High School,Married,55,0,0,0,0,0,0,23379,23715,24310,24561,22829,22486,1402,1387,1028,816,804,987,Non-Defaulter
5503,180000,Male,University,Single,34,0,0,0,0,0,0,22387,23453,20171,20245,20769,23770,1500,1500,1000,1000,3490,1000,Non-Defaulter
20467,80000,Male,Graduate school,Single,26,0,0,0,0,0,0,75755,77397,77839,69534,60747,52280,3500,3328,2811,1192,1516,2316,Non-Defaulter
4333,300000,Female,High School,Married,39,0,0,2,2,2,2,37672,40743,41226,40263,42788,41947,4000,1446,0,3179,0,3462,Non-Defaulter
17825,50000,Male,University,Married,25,0,0,0,0,0,0,42238,43259,35307,23096,18970,19514,1807,1405,1366,1000,1000,1000,Defaulter
5529,70000,Female,Graduate school,Single,30,0,-1,-1,2,0,0,6749,64626,47161,27534,26660,27022,64626,3000,0,946,1424,1000,Non-Defaulter
19053,20000,Female,University,Married,26,1,2,2,2,2,4,15803,15252,18093,18499,20898,19999,0,3103,1000,3000,0,0,Defaulter
5699,200000,Female,Graduate school,Single,26,0,0,0,0,0,0,121830,91216,93099,94949,96929,98909,3311,3400,3400,3512,3586,3148,Non-Defaulter
2450,290000,Male,Graduate school,Married,57,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Defaulter
24697,30000,Male,University,Single,40,0,0,0,0,0,0,21617,24133,25239,26314,27074,28723,3200,1800,1800,1500,2250,600,Non-Defaulter
11825,20000,Male,University,Single,56,1,2,2,2,0,0,17819,18239,19094,12393,13037,13817,1000,1500,0,1000,1000,1000,Non-Defaulter
22958,50000,Female,High School,Married,48,0,0,0,0,0,0,50411,48409,42248,33855,28064,29660,5000,2000,2500,2500,2000,2500,Non-Defaulter
14936,160000,Male,Graduate school,Married,41,0,0,0,0,-2,-2,97266,99466,102650,0,0,0,3769,5000,0,0,0,0,Non-Defaulter
9871,110000,Female,Graduate school,Single,37,2,2,2,2,2,2,600,600,600,600,600,600,0,0,0,0,0,0,Defaulter
12878,150000,Female,University,Single,29,-1,-1,2,0,0,2,2501,6845,4592,8617,2190,1369,4400,0,4025,407,0,1845,Non-Defaulter
22735,210000,Female,Graduate school,Single,32,-2,-2,-2,-2,-2,-2,524,4581,248,1448,398,150,4581,300,1448,398,150,2043,Non-Defaulter
5638,200000,Male,University,Single,29,0,0,0,0,0,2,7468,34399,36792,49648,33498,30895,30035,10008,15011,5010,153,14100,Non-Defaulter
6968,140000,Female,University,Single,29,0,0,0,0,0,0,43030,44335,45351,46317,55506,56609,2000,1755,1721,10000,2028,3000,Non-Defaulter
9886,300000,Male,Graduate school,Single,30,0,0,0,0,-1,-1,185327,29446,21689,12500,12500,12500,1500,5000,3500,12500,12500,12500,Non-Defaulter
29606,500000,Male,Graduate school,Married,37,0,0,2,0,0,0,474934,507062,491956,430637,376657,356636,40024,325,15296,12137,12312,14113,Non-Defaulter
23988,240000,Male,University,Single,26,0,0,0,0,0,0,27967,28707,27970,187880,169261,148519,10016,2081,169267,5062,4608,5096,Non-Defaulter
24040,50000,Male,Graduate school,Single,27,2,2,0,0,0,0,51042,48878,47884,29506,3672,8346,0,2354,1410,1500,4900,700,Defaulter
22146,60000,Female,Graduate school,Single,29,0,0,0,0,0,0,23304,20517,20261,22832,24234,24928,3000,3000,3000,2000,2000,2000,Non-Defaulter
20536,210000,Male,University,Single,29,0,0,0,0,0,0,62590,61942,118652,8757,8936,9118,3815,93575,1000,179,182,0,Non-Defaulter
15491,20000,Male,Graduate school,Married,31,0,0,0,2,-1,-1,4596,5675,8231,2717,4733,1099,1161,2717,0,4733,1099,0,Defaulter
24297,80000,Male,High School,Married,41,0,0,0,0,0,0,81070,63610,58099,52599,52519,46945,2385,5028,21595,5541,1507,3062,Non-Defaulter
15214,500000,Female,Graduate school,Single,27,0,0,-1,-1,-2,-1,3715,2862,827,-4571,-4954,1566,2013,1044,163,5,8007,1282,Non-Defaulter
7836,100000,Female,Graduate school,Single,26,0,0,2,2,2,0,64086,68836,69704,70566,69311,70844,6005,2600,2600,0,2685,2800,Non-Defaulter
15487,180000,Male,University,Single,43,-1,-1,-2,-2,-2,-2,5904,5715,2378,10396,2527,2173,5739,2385,10427,2534,2179,13903,Non-Defaulter
19293,50000,Female,University,Married,37,0,0,0,0,-1,-1,12246,11901,11631,11035,1335,90,1196,1261,1000,1335,90,1335,Non-Defaulter
2159,80000,Female,University,Married,38,0,0,0,0,0,0,74236,63120,53897,54292,55430,57011,2125,2000,2000,2010,2500,1336,Non-Defaulter
9501,130000,Female,Graduate school,Married,30,0,0,0,0,-1,-1,9255,10264,7060,4480,3000,0,1204,1000,3990,3000,0,200,Non-Defaulter
18648,190000,Female,University,Married,28,0,0,0,0,0,0,4639,4718,5610,7300,4694,2250,1100,1610,2310,2000,1000,300,Non-Defaulter
7992,80000,Female,High School,Married,38,-1,-1,-1,0,0,-2,330,0,330,330,0,0,0,660,0,0,0,0,Non-Defaulter
14590,290000,Male,Graduate school,Single,34,-1,-1,-2,-1,-1,-1,1597,-2002,-1001,3999,0,4483,0,0,5000,0,4483,1209,Non-Defaulter
2628,50000,Female,University,Single,23,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,Non-Defaulter
10419,500000,Male,Graduate school,Married,64,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1063,Defaulter
5857,180000,Female,Graduate school,Single,31,-1,-1,-1,-1,-1,-1,3920,1020,0,860,13335,15248,1020,0,860,13335,15248,17676,Non-Defaulter
23980,20000,Male,University,Single,23,2,0,0,2,0,0,15789,16831,20404,19621,14051,0,1610,4183,0,281,0,0,Defaulter
13231,90000,Female,University,Single,23,0,0,0,0,0,0,42105,43919,46812,44976,46406,47625,2500,3970,2500,2500,2500,1700,Defaulter
13680,60000,Male,University,Single,28,0,0,2,2,2,2,37788,39366,41531,42048,41241,44056,2500,3114,1496,0,3500,0,Defaulter
15624,130000,Female,University,Single,30,-1,-1,2,-1,0,-1,396,792,396,792,396,396,792,0,792,0,396,396,Non-Defaulter
9266,60000,Female,Graduate school,Single,23,0,0,0,0,0,0,17191,17864,18408,18393,18238,18345,1700,1600,1000,1000,1000,2000,Non-Defaulter
7208,200000,Female,University,Married,44,-1,2,-1,-1,0,0,500,500,61807,7849,14978,46333,0,61807,7849,10000,35000,10000,Non-Defaulter
13260,360000,Female,Graduate school,Single,26,-2,-2,-2,-2,-2,-2,145,3526,8510,7831,8864,10845,3600,8510,4000,5000,5000,5398,Defaulter
17191,80000,Female,Graduate school,Single,29,2,2,2,2,2,0,54313,57988,59271,60013,58453,60155,4600,2800,2300,0,2800,6300,Non-Defaulter
12169,180000,Female,University,Married,46,-2,-2,-2,-2,-2,-2,0,12103,2250,899,0,1375,12103,2250,899,0,1375,0,Non-Defaulter
13786,240000,Female,University,Married,35,2,2,2,2,2,2,32463,33444,33996,34539,35238,35910,1800,1400,1400,1400,1400,0,Defaulter
27286,280000,Male,Graduate school,Single,32,0,0,0,0,0,0,217798,202676,199490,181857,183324,177920,10050,10123,10001,6244,6315,7037,Non-Defaulter
16262,80000,Female,University,Married,32,-2,-2,-2,-2,-2,-2,1880,1261,1650,3176,3379,1807,1261,1650,3176,3379,1807,2241,Non-Defaulter
10708,80000,Female,University,Married,34,2,2,2,0,0,0,17294,22256,21660,22055,22603,23133,5210,0,1000,1000,1000,1000,Defaulter
3950,130000,Male,University,Married,42,-1,-1,-1,-1,-1,-1,1048,1048,1048,1048,390,390,1048,1048,1048,390,390,390,Non-Defaulter
12609,10000,Male,University,Married,30,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,Defaulter
1767,20000,Female,Graduate school,Single,24,2,2,2,0,0,0,7919,8637,9339,10029,10615,11285,1000,1000,1000,900,1000,500,Defaulter
14671,280000,Female,High School,Single,47,-1,-1,-1,-1,-1,-1,27572,38918,27000,27000,0,30460,39787,29000,27000,0,30460,5983,Non-Defaulter
66,200000,Male,Graduate school,Married,57,-2,-2,-2,-1,2,2,152519,148751,144076,8174,8198,7918,0,0,8222,300,0,1000,Defaulter
7749,500000,Female,University,Married,41,0,0,0,0,0,0,131720,103746,91805,76152,62783,44422,3900,3200,2766,2100,1703,1092,Non-Defaulter
20140,230000,Female,Graduate school,Single,35,-1,-1,-1,-1,-2,-2,1890,533,267,0,0,0,533,267,0,0,0,0,Non-Defaulter
15879,80000,Female,High School,Married,28,0,0,0,0,0,0,63900,65343,66171,58683,43421,44267,3000,2470,2228,1516,2000,1556,Defaulter
